CHST15,244874_at,4.20409,0.16098030108,4.18503,0.274134780286,1.00455432816,0.72299181441
CHST15,203066_at,8.954475,0.455181586865,8.74393,0.987981395396,1.02407898965,0.00226299997945
TSPAN1,209114_at,10.35193,0.917522314284,7.83795,1.30412298418,1.32074458245,1.75686548424e-08
PPP1R14C,226907_at,7.749305,0.929297336707,6.92279,1.22274292403,1.11939044807,0.00722141414401
ECE1,201749_at,7.857345,0.475955589931,7.15887,0.427944092863,1.09756777257,1.0146595252e-05
ECE1,201750_s_at,6.39768,0.366903594441,6.53176,0.345537269161,0.979472607689,0.245380641014
CLIC1,208659_at,11.07775,0.270745541715,11.06627,0.433558162531,1.00103738658,0.744247835763
CA12,214164_x_at,7.370155,0.816410151901,7.1028,1.31938097978,1.03764078955,0.0582983271129
CA12,241230_at,4.630755,0.274022783986,4.6761,0.257048754538,0.99030281645,0.162371794774
CA12,204508_s_at,5.48996,0.746750997607,5.17261,1.15443847599,1.06135200605,0.188839747508
CA12,210735_s_at,6.17138,0.687559529124,5.82547,1.24880363761,1.0593788999,0.359601936194
CA12,215867_x_at,7.39923,0.863830044911,7.06928,1.39410287293,1.04667377724,0.0621816291277
CA12,203963_at,7.63719,0.9533170301,7.21223,1.60416655912,1.05892213643,0.0332598275527
CA12,204509_at,4.412385,0.199581909544,4.53606,0.198633754169,0.972735149006,0.0657055088422
TMEM30B,230471_at,4.24002,0.239645888086,4.27163,0.281375291005,0.992600014514,0.47124542933
TMEM30B,213285_at,9.09178,0.574411506789,8.18238,1.0056542378,1.11114125719,8.34775538167e-07
ENPP4,204161_s_at,5.795845,0.429116632581,5.84993,0.515165980517,0.990754590226,0.877491419824
ENPP4,204160_s_at,7.467535,0.359018849518,7.61123,0.649263560712,0.981120659867,0.10772277604
ANK1,208352_x_at,5.120055,0.497202465387,5.16995,0.290746375878,0.990349036258,0.16060538736
ANK1,208353_x_at,4.699905,0.497008549977,4.5743,0.385087446299,1.02745884616,0.28607542854
ANK1,205389_s_at,3.141465,0.261912633445,3.13017,0.261182184239,1.00360843021,0.922563579419
ANK1,205390_s_at,4.84436,0.566527993528,4.65209,0.318710679664,1.0413298109,0.0210223373278
ANK1,207087_x_at,4.56208,0.471211494262,4.55733,0.306914545763,1.00104227695,0.440744288995
ANK1,205391_x_at,4.636395,0.461804995291,4.57107,0.286360773249,1.0142909647,0.147465567999
ANK1,240363_at,4.8216,0.144686571682,4.76854,0.18984467441,1.01112709551,0.188265688491
SYNPO,235914_at,5.04895,0.186669631145,5.21539,0.270133151827,0.968086758612,0.00378648328566
SYNPO,202796_at,8.552715,0.643520951668,7.93192,0.765703560381,1.07826541367,0.00266321702868
SYNPO,235128_at,6.46128,0.224295986405,6.64714,0.206242327928,0.972039102531,0.0903473189422
GCLC,202922_at,6.697025,0.342798828372,6.73939,0.534140505585,0.993713822764,0.581614449642
GCLC,1555330_at,3.811235,0.221371862591,3.98996,0.330400960469,0.955206317858,0.0118419547234
GCLC,202923_s_at,7.479095,0.391562791389,8.00004,0.559539842063,0.934882200589,2.29038613352e-05
NQO1,201468_s_at,7.46792,0.462227330413,8.32115,1.06029252195,0.897462490161,2.68813330534e-06
NQO1,201467_s_at,6.00293,0.468386151437,6.97652,0.98627383859,0.860447615717,1.66756960461e-07
NQO1,210519_s_at,6.88237,0.511772502985,7.81153,1.1376772892,0.88105275151,1.42191694403e-06
PGK1,200737_at,9.435485,0.297467915516,9.48721,0.545669690564,0.99454792294,0.702888179541
PGK1,227068_at,8.051135,0.34395242685,8.30565,0.638390882914,0.969356401967,0.00327089806951
PGK1,200738_s_at,11.674945,0.24592652043,11.78829,0.471243343502,0.99038494981,0.362687231243
PGK1,217356_s_at,10.65289,0.314571754503,10.85748,0.52493777285,0.981156769342,0.152017490827
PGK1,1558365_at,5.11851,0.751578875117,5.08671,0.743434659636,1.00625158501,0.507936082927
PDGFC,222719_s_at,8.056705,0.861565205846,7.44741,0.902902017629,1.08181300613,0.0776714495091
PDGFC,218718_at,10.878535,0.39956422769,10.07014,0.737440982038,1.08027644104,2.17250989925e-07
SERPINE2,212190_at,10.40649,0.772310489008,8.55126,1.55350367245,1.21695399274,6.43461990567e-09
ZDHHC7,218606_at,9.259995,0.267423680707,8.95686,0.39844404755,1.03384389172,1.15942622626e-05
DNAJB9,202843_at,5.139925,0.32950840523,5.26196,0.653221801471,0.976808071517,0.0231682606836
DNAJB9,1554462_a_at,7.416735,0.284249482226,7.65177,0.510451976137,0.969283577525,0.000217104539814
DNAJB9,202842_s_at,8.58814,0.252631470536,8.77319,0.551430585732,0.978907330173,0.00171748565111
